EventName,ElapsedTime,Timestamp,SessionID,Version,ButtonClickMessage,CurrentDurationEngaged,DragStartPosition,DragStopPosition,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TotalDurationEngaged,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,
SESSION_START,3,6/3/2025 1:09:01 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,
PATIENT_RECORD,3,6/3/2025 1:09:01 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,normal,100,Infinity,normal,US Military 1,upset,sittingGround,"(-12.1, 0.0, 5.2)",normal,"(0.0, -1.0, 0.0, 0.0)",normal,DELAYED,still,
INJURY_RECORD,4,6/3/2025 1:09:01 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,rightArm,R Bicep Puncture,"(-12.5, 1.4, 5.3)",tourniquet,1,0,medium,False,False,,,,,US Military 1,
PATIENT_RECORD,4,6/3/2025 1:09:01 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,fast,100,Infinity,normal,US Military 2,agony,recovery,"(-12.6, 0.0, 3.3)",fast,"(0.0, -0.8, 0.0, 0.6)",normal,IMMEDIATE,still,
INJURY_RECORD,4,6/3/2025 1:09:01 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,abdomen,L Stomach Puncture,"(-12.7, 1.1, 3.2)",woundpack,1,0,high,False,False,,,,,US Military 2,
PATIENT_RECORD,4,6/3/2025 1:09:01 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,normal,100,Infinity,normal,Civilian 1,calm,supine,"(-12.1, 0.0, 11.1)",normal,"(0.0, -1.0, 0.0, 0.2)",normal,IMMEDIATE,still,
INJURY_RECORD,4,6/3/2025 1:09:01 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,rightHand,R Wrist Broken,"(-12.4, 1.4, 11.3)",splint,1,0,low,False,False,,,,,Civilian 1,
PATIENT_RECORD,4,6/3/2025 1:09:01 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,normal,100,Infinity,normal,Shooter 1,upset,supine,"(-11.1, 0.0, 12.4)",normal,"(0.0, -0.9, 0.0, 0.5)",normal,DELAYED,still,
INJURY_RECORD,4,6/3/2025 1:09:01 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,chest,L Shoulder Puncture,"(-11.0, 1.5, 12.3)",woundpack,1,0,medium,False,False,,,,,Shooter 1,
PATIENT_RECORD,4,6/3/2025 1:09:01 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,normal,100,Infinity,normal,US Military 3,upset,fetal,"(-12.1, 0.0, 22.7)",normal,"(0.0, -1.0, 0.0, 0.1)",normal,DELAYED,still,
INJURY_RECORD,4,6/3/2025 1:09:01 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,rightLeg,R Thigh Puncture,"(-12.1, 0.6, 22.6)",tourniquet,1,0,medium,False,False,,,,,US Military 3,
PATIENT_RECORD,4,6/3/2025 1:09:01 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,collapsedRight,100,Infinity,normal,Civilian 2,unresponsive,supine,"(-11.2, 0.0, 21.2)",faint,"(0.0, -0.8, 0.0, 0.5)",low,EXPECTANT,still,
INJURY_RECORD,4,6/3/2025 1:09:01 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,chest,R Chest Collapse,"(0.0, 0.0, 0.0)",decompressionNeedle,1,0,high,False,False,,,,,Civilian 2,
INJURY_RECORD,4,6/3/2025 1:09:01 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,chest,L Chest Puncture,"(-11.2, 1.2, 21.1)",chestSeal,1,0,high,False,False,,,,,Civilian 2,
PATIENT_RECORD,4,6/3/2025 1:09:01 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,fast,100,Infinity,normal,Civilian 3,agony,supine,"(-11.6, 0.0, 29.0)",fast,"(0.0, -1.0, 0.0, 0.1)",normal,IMMEDIATE,still,
INJURY_RECORD,4,6/3/2025 1:09:01 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,abdomen,R Stomach Puncture,"(-11.7, 1.0, 29.0)",woundpack,1,0,high,False,False,,,,,Civilian 3,
PATIENT_RECORD,4,6/3/2025 1:09:01 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,fast,100,Infinity,normal,US Military 4,agony,supine,"(-12.5, 0.0, 30.7)",fast,"(0.0, -0.9, 0.0, 0.5)",normal,IMMEDIATE,still,
INJURY_RECORD,4,6/3/2025 1:09:01 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,abdomen,L Stomach Puncture,"(-12.5, 1.1, 30.6)",woundpack,1,0,high,False,False,,,,,US Military 4,
PATIENT_RECORD,4,6/3/2025 1:09:01 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,normal,100,128,normal,US Military NPC,calm,kneeling,"(-16.1, 0.0, 8.2)",normal,"(0.0, -1.0, 0.0, -0.1)",normal,MINIMAL,still,
PLAYER_POSITIONS,258,6/3/2025 1:09:01 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 0.8, 8.8)","(-19.4, 1.6, 8.8)","(-19.5, 0.7, 8.6)",
PLAYER_POSITIONS,258,6/3/2025 1:09:01 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 0.8, 8.8)","(-19.4, 1.6, 8.8)","(-19.5, 0.7, 8.6)",
PLAYER_POSITIONS,776,6/3/2025 1:09:02 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 0.8, 8.9)","(-19.4, 1.6, 8.8)","(-19.5, 0.7, 8.6)",
PLAYER_POSITIONS,776,6/3/2025 1:09:02 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 0.8, 8.9)","(-19.4, 1.6, 8.8)","(-19.5, 0.7, 8.6)",
PLAYER_POSITIONS,1303,6/3/2025 1:09:02 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 0.8, 8.9)","(-19.4, 1.6, 8.8)","(-19.5, 0.7, 8.6)",
PLAYER_POSITIONS,1303,6/3/2025 1:09:02 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 0.8, 8.9)","(-19.4, 1.6, 8.8)","(-19.5, 0.7, 8.6)",
PLAYER_POSITIONS,1831,6/3/2025 1:09:03 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 0.8, 8.8)","(-19.4, 1.6, 8.8)","(-19.5, 0.7, 8.6)",
PLAYER_POSITIONS,1831,6/3/2025 1:09:03 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 0.8, 8.8)","(-19.4, 1.6, 8.8)","(-19.5, 0.7, 8.6)",
PLAYER_POSITIONS,2358,6/3/2025 1:09:03 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 0.8, 8.8)","(-19.5, 1.6, 8.7)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,2358,6/3/2025 1:09:03 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 0.8, 8.8)","(-19.5, 1.6, 8.7)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,2884,6/3/2025 1:09:04 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 0.8, 8.8)","(-19.5, 1.6, 8.7)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,2884,6/3/2025 1:09:04 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 0.8, 8.8)","(-19.5, 1.6, 8.7)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,3411,6/3/2025 1:09:04 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 0.8, 8.8)","(-19.5, 1.6, 8.7)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,3411,6/3/2025 1:09:04 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 0.8, 8.8)","(-19.5, 1.6, 8.7)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,3939,6/3/2025 1:09:05 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 0.8, 8.7)","(-19.4, 1.6, 8.7)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,3939,6/3/2025 1:09:05 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 0.8, 8.7)","(-19.4, 1.6, 8.7)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,4467,6/3/2025 1:09:05 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-18.9, 1.0, 8.7)","(-19.4, 1.6, 8.7)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,4467,6/3/2025 1:09:05 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-18.9, 1.0, 8.7)","(-19.4, 1.6, 8.7)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,4995,6/3/2025 1:09:06 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.0, 8.8)","(-19.4, 1.6, 8.7)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,4995,6/3/2025 1:09:06 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.0, 8.8)","(-19.4, 1.6, 8.7)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,5523,6/3/2025 1:09:06 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.7)","(-19.4, 1.6, 8.7)","(-19.4, 0.7, 8.5)",
PLAYER_POSITIONS,5523,6/3/2025 1:09:06 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.7)","(-19.4, 1.6, 8.7)","(-19.4, 0.7, 8.5)",
PLAYER_POSITIONS,6023,6/3/2025 1:09:07 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.8)","(-19.4, 1.6, 8.8)","(-19.5, 0.8, 8.6)",
PLAYER_POSITIONS,6023,6/3/2025 1:09:07 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.8)","(-19.4, 1.6, 8.8)","(-19.5, 0.8, 8.6)",
PLAYER_POSITIONS,6551,6/3/2025 1:09:07 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.8)","(-19.4, 1.6, 8.8)","(-19.5, 0.8, 8.6)",
PLAYER_POSITIONS,6551,6/3/2025 1:09:07 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.8)","(-19.4, 1.6, 8.8)","(-19.5, 0.8, 8.6)",
PLAYER_POSITIONS,7078,6/3/2025 1:09:08 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.7)","(-19.4, 1.6, 8.8)","(-19.5, 0.8, 8.5)",
PLAYER_POSITIONS,7078,6/3/2025 1:09:08 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.7)","(-19.4, 1.6, 8.8)","(-19.5, 0.8, 8.5)",
PLAYER_POSITIONS,7578,6/3/2025 1:09:08 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 1.1, 8.7)","(-19.5, 1.6, 8.7)","(-19.5, 0.8, 8.5)",
PLAYER_POSITIONS,7578,6/3/2025 1:09:08 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 1.1, 8.7)","(-19.5, 1.6, 8.7)","(-19.5, 0.8, 8.5)",
PLAYER_POSITIONS,8079,6/3/2025 1:09:09 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 1.1, 8.7)","(-19.5, 1.6, 8.7)","(-19.5, 0.8, 8.5)",
PLAYER_POSITIONS,8079,6/3/2025 1:09:09 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 1.1, 8.7)","(-19.5, 1.6, 8.7)","(-19.5, 0.8, 8.5)",
PLAYER_POSITIONS,8606,6/3/2025 1:09:09 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 1.1, 8.7)","(-19.4, 1.6, 8.7)","(-19.5, 0.8, 8.5)",
PLAYER_POSITIONS,8606,6/3/2025 1:09:09 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 1.1, 8.7)","(-19.4, 1.6, 8.7)","(-19.5, 0.8, 8.5)",
PLAYER_POSITIONS,9106,6/3/2025 1:09:10 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 1.1, 8.7)","(-19.4, 1.6, 8.7)","(-19.5, 0.8, 8.5)",
PLAYER_POSITIONS,9106,6/3/2025 1:09:10 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 1.1, 8.7)","(-19.4, 1.6, 8.7)","(-19.5, 0.8, 8.5)",
PLAYER_POSITIONS,9634,6/3/2025 1:09:10 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.7)","(-19.4, 1.6, 8.8)","(-19.5, 0.7, 8.6)",
PLAYER_POSITIONS,9634,6/3/2025 1:09:10 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.7)","(-19.4, 1.6, 8.8)","(-19.5, 0.7, 8.6)",
PLAYER_POSITIONS,10134,6/3/2025 1:09:11 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.8)","(-19.4, 1.6, 8.8)","(-19.5, 0.8, 8.6)",
PLAYER_POSITIONS,10134,6/3/2025 1:09:11 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.8)","(-19.4, 1.6, 8.8)","(-19.5, 0.8, 8.6)",
PLAYER_POSITIONS,10665,6/3/2025 1:09:11 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.8)","(-19.4, 1.6, 8.9)","(-19.5, 0.8, 8.6)",
PLAYER_POSITIONS,10665,6/3/2025 1:09:11 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.8)","(-19.4, 1.6, 8.9)","(-19.5, 0.8, 8.6)",
PLAYER_POSITIONS,11163,6/3/2025 1:09:12 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.8)","(-19.4, 1.6, 8.8)","(-19.5, 0.8, 8.6)",
PLAYER_POSITIONS,11163,6/3/2025 1:09:12 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.8)","(-19.4, 1.6, 8.8)","(-19.5, 0.8, 8.6)",
PLAYER_POSITIONS,11689,6/3/2025 1:09:12 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.8)","(-19.4, 1.6, 8.8)","(-19.5, 0.8, 8.6)",
PLAYER_POSITIONS,11689,6/3/2025 1:09:12 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.8)","(-19.4, 1.6, 8.8)","(-19.5, 0.8, 8.6)",
PLAYER_POSITIONS,12217,6/3/2025 1:09:13 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.7)","(-19.5, 1.6, 8.7)","(-19.5, 0.8, 8.5)",
PLAYER_POSITIONS,12217,6/3/2025 1:09:13 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.7)","(-19.5, 1.6, 8.7)","(-19.5, 0.8, 8.5)",
PLAYER_POSITIONS,12746,6/3/2025 1:09:14 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 1.1, 8.7)","(-19.5, 1.6, 8.7)","(-19.5, 0.8, 8.4)",
PLAYER_POSITIONS,12746,6/3/2025 1:09:14 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 1.1, 8.7)","(-19.5, 1.6, 8.7)","(-19.5, 0.8, 8.4)",
PLAYER_POSITIONS,13245,6/3/2025 1:09:14 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 1.1, 8.6)","(-19.5, 1.6, 8.7)","(-19.5, 0.8, 8.5)",
PLAYER_POSITIONS,13245,6/3/2025 1:09:14 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 1.1, 8.6)","(-19.5, 1.6, 8.7)","(-19.5, 0.8, 8.5)",
PLAYER_POSITIONS,13775,6/3/2025 1:09:15 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 1.1, 8.6)","(-19.5, 1.6, 8.7)","(-19.6, 0.7, 8.4)",
PLAYER_POSITIONS,13775,6/3/2025 1:09:15 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 1.1, 8.6)","(-19.5, 1.6, 8.7)","(-19.6, 0.7, 8.4)",
PLAYER_POSITIONS,14301,6/3/2025 1:09:15 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 1.1, 8.6)","(-19.5, 1.6, 8.7)","(-19.6, 0.8, 8.4)",
PLAYER_POSITIONS,14301,6/3/2025 1:09:15 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.3, 1.1, 8.6)","(-19.5, 1.6, 8.7)","(-19.6, 0.8, 8.4)",
PLAYER_POSITIONS,14828,6/3/2025 1:09:16 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.7)","(-19.4, 1.6, 8.7)","(-19.5, 0.7, 8.4)",
PLAYER_POSITIONS,14828,6/3/2025 1:09:16 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.7)","(-19.4, 1.6, 8.7)","(-19.5, 0.7, 8.4)",
PLAYER_POSITIONS,15356,6/3/2025 1:09:16 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.2, 8.7)","(-19.4, 1.6, 8.7)","(-19.5, 0.7, 8.4)",
PLAYER_POSITIONS,15356,6/3/2025 1:09:16 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.2, 8.7)","(-19.4, 1.6, 8.7)","(-19.5, 0.7, 8.4)",
PLAYER_POSITIONS,15883,6/3/2025 1:09:17 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.7)","(-19.4, 1.6, 8.7)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,15883,6/3/2025 1:09:17 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.7)","(-19.4, 1.6, 8.7)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,16384,6/3/2025 1:09:17 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.7)","(-19.4, 1.6, 8.7)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,16384,6/3/2025 1:09:17 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.7)","(-19.4, 1.6, 8.7)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,16911,6/3/2025 1:09:18 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.7)","(-19.4, 1.6, 8.7)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,16911,6/3/2025 1:09:18 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.7)","(-19.4, 1.6, 8.7)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,17412,6/3/2025 1:09:18 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.7)","(-19.4, 1.6, 8.7)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,17412,6/3/2025 1:09:18 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.7)","(-19.4, 1.6, 8.7)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,17912,6/3/2025 1:09:19 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.7)","(-19.4, 1.6, 8.7)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,17912,6/3/2025 1:09:19 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.7)","(-19.4, 1.6, 8.7)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,18440,6/3/2025 1:09:19 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.7)","(-19.4, 1.6, 8.8)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,18440,6/3/2025 1:09:19 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.1, 8.7)","(-19.4, 1.6, 8.8)","(-19.5, 0.7, 8.5)",
PLAYER_POSITIONS,18943,6/3/2025 1:09:20 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.0, 8.8)","(-19.4, 1.6, 8.8)","(-19.5, 0.7, 8.6)",
PLAYER_POSITIONS,18943,6/3/2025 1:09:20 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 1.0, 8.8)","(-19.4, 1.6, 8.8)","(-19.5, 0.7, 8.6)",
PLAYER_POSITIONS,19468,6/3/2025 1:09:20 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 0.8, 8.8)","(-19.4, 1.6, 8.8)","(-19.5, 0.8, 8.6)",
PLAYER_POSITIONS,19468,6/3/2025 1:09:20 PM,0561c8cf-4775-4714-ad29-3f551b6f8d26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(-19.2, 0.8, 8.8)","(-19.4, 1.6, 8.8)","(-19.5, 0.8, 8.6)",
