EventName,ElapsedTime,Timestamp,SessionID,Version,AudioClip,AudioDuration,ButtonClickMessage,CurrentDurationEngaged,DragStartPosition,DragStopPosition,EvacPatientIds,EvacRound,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,NarrativeDescription,NarrativeIndex,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,QuestionAnswers,QuestionId,QuestionPrompt,QuestionType,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TotalDurationEngaged,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,WeaponsDisarmed,WeaponsHeld,
SESSION_END,-88134,6/18/2026 12:48:52 PM,f81719f8-63d2-4bad-a0f5-e7e137671e5a,2.0,
VOICE_CAPTURE,-87963,6/18/2026 12:48:52 PM,f81719f8-63d2-4bad-a0f5-e7e137671e5a,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Huh.,
VOICE_CAPTURE,-87522,6/18/2026 12:48:53 PM,f81719f8-63d2-4bad-a0f5-e7e137671e5a,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Huh.,
VOICE_CAPTURE,-86995,6/18/2026 12:48:53 PM,f81719f8-63d2-4bad-a0f5-e7e137671e5a,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Huh.,
VOICE_CAPTURE,-86570,6/18/2026 12:48:54 PM,f81719f8-63d2-4bad-a0f5-e7e137671e5a,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Huh.,
VOICE_CAPTURE,-86074,6/18/2026 12:48:54 PM,f81719f8-63d2-4bad-a0f5-e7e137671e5a,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Huh.,
VOICE_CAPTURE,-85615,6/18/2026 12:48:55 PM,f81719f8-63d2-4bad-a0f5-e7e137671e5a,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Huh.,
VOICE_CAPTURE,-85125,6/18/2026 12:48:55 PM,f81719f8-63d2-4bad-a0f5-e7e137671e5a,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Huh. Yeah.,
VOICE_CAPTURE,-84635,6/18/2026 12:48:55 PM,f81719f8-63d2-4bad-a0f5-e7e137671e5a,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"Huh. Yeah, good.",
VOICE_CAPTURE,-84094,6/18/2026 12:48:56 PM,f81719f8-63d2-4bad-a0f5-e7e137671e5a,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"Huh. Yeah, good.",
VOICE_CAPTURE,-84094,6/18/2026 12:48:56 PM,f81719f8-63d2-4bad-a0f5-e7e137671e5a,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"Huh. Yeah, good.",
