EventName,ElapsedTime,Timestamp,SessionID,Version,AudioClip,AudioDuration,ButtonClickMessage,CurrentDurationEngaged,DragStartPosition,DragStopPosition,EvacPatientIds,EvacRound,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,NarrativeDescription,NarrativeIndex,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,QuestionAnswers,QuestionId,QuestionPrompt,QuestionType,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TotalDurationEngaged,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,WeaponsDisarmed,WeaponsHeld,
SESSION_END,-170372,6/15/2026 2:59:09 PM,625d7d9f-b3a8-4aa7-9c90-fc06ee36a631,2.0,
VOICE_CAPTURE,-158825,6/15/2026 2:59:21 PM,625d7d9f-b3a8-4aa7-9c90-fc06ee36a631,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,>> Thank you.,
VOICE_CAPTURE,-158435,6/15/2026 2:59:21 PM,625d7d9f-b3a8-4aa7-9c90-fc06ee36a631,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"Well, it's okay.",
VOICE_CAPTURE,-157935,6/15/2026 2:59:22 PM,625d7d9f-b3a8-4aa7-9c90-fc06ee36a631,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"Well, it's okay.",
VOICE_CAPTURE,-157935,6/15/2026 2:59:22 PM,625d7d9f-b3a8-4aa7-9c90-fc06ee36a631,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"Well, it's okay.",
VOICE_CAPTURE,-157410,6/15/2026 2:59:22 PM,625d7d9f-b3a8-4aa7-9c90-fc06ee36a631,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"Well, it's okay.",
VOICE_CAPTURE,-157410,6/15/2026 2:59:22 PM,625d7d9f-b3a8-4aa7-9c90-fc06ee36a631,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"Well, it's okay.",
VOICE_CAPTURE,-156902,6/15/2026 2:59:23 PM,625d7d9f-b3a8-4aa7-9c90-fc06ee36a631,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"Well, it's okay.",
VOICE_CAPTURE,-156902,6/15/2026 2:59:23 PM,625d7d9f-b3a8-4aa7-9c90-fc06ee36a631,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"Well, it's okay.",
VOICE_CAPTURE,-156392,6/15/2026 2:59:23 PM,625d7d9f-b3a8-4aa7-9c90-fc06ee36a631,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"Well, it's okay.",
VOICE_CAPTURE,-156392,6/15/2026 2:59:23 PM,625d7d9f-b3a8-4aa7-9c90-fc06ee36a631,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"Well, it's okay.",
VOICE_CAPTURE,-155879,6/15/2026 2:59:24 PM,625d7d9f-b3a8-4aa7-9c90-fc06ee36a631,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"Well, it's okay.",
VOICE_CAPTURE,-155879,6/15/2026 2:59:24 PM,625d7d9f-b3a8-4aa7-9c90-fc06ee36a631,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"Well, it's okay.",
VOICE_CAPTURE,-155413,6/15/2026 2:59:24 PM,625d7d9f-b3a8-4aa7-9c90-fc06ee36a631,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"Well, it's okay.",
