EventName,ElapsedTime,Timestamp,SessionID,Version,AudioClip,AudioDuration,ButtonClickMessage,CurrentDurationEngaged,DragStartPosition,DragStopPosition,EvacPatientIds,EvacRound,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,NarrativeDescription,NarrativeIndex,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,QuestionAnswers,QuestionId,QuestionPrompt,QuestionType,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TotalDurationEngaged,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,WeaponsDisarmed,WeaponsHeld,
VOICE_CAPTURE,-191015,6/27/2026 8:43:21 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Thank you.,
VOICE_CAPTURE,-190528,6/27/2026 8:43:22 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Thank you.,
VOICE_CAPTURE,-190527,6/27/2026 8:43:22 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Thank you.,
VOICE_CAPTURE,-177449,6/27/2026 8:43:35 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,tle.,
VOICE_CAPTURE,-177009,6/27/2026 8:43:35 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,tle loose.,
VOICE_CAPTURE,-176468,6/27/2026 8:43:36 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"tle loose, but I think it's like...",
VOICE_CAPTURE,-175967,6/27/2026 8:43:36 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"tle loose, but I think it's like... It's a little loose, but I think it's like...",
VOICE_CAPTURE,-175467,6/27/2026 8:43:37 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"tle loose, but I think it's like... It's a little loose, but I think it's like not.",
VOICE_CAPTURE,-174968,6/27/2026 8:43:37 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"tle loose, but I think it's like... It's a little loose, but I think it's like not going to move.",
VOICE_CAPTURE,-174439,6/27/2026 8:43:38 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"tle loose, but I think it's like... It's a little loose, but I think it's like not going to move.",
VOICE_CAPTURE,-174438,6/27/2026 8:43:38 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"tle loose, but I think it's like... It's a little loose, but I think it's like not going to move.",
VOICE_CAPTURE,-173460,6/27/2026 8:43:39 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"I'm not gonna move, I don't know.",
VOICE_CAPTURE,-172986,6/27/2026 8:43:39 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"I'm not gonna move, I don't know.",
VOICE_CAPTURE,-172986,6/27/2026 8:43:39 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"I'm not gonna move, I don't know.",
VOICE_CAPTURE,-168976,6/27/2026 8:43:43 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Okay.,
VOICE_CAPTURE,-168503,6/27/2026 8:43:44 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Okay. Okay.,
VOICE_CAPTURE,-168009,6/27/2026 8:43:44 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Okay. Okay.,
VOICE_CAPTURE,-168009,6/27/2026 8:43:44 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Okay. Okay.,
VOICE_CAPTURE,-166023,6/27/2026 8:43:46 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Thanks.,
VOICE_CAPTURE,-165508,6/27/2026 8:43:47 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Thanks.,
VOICE_CAPTURE,-165022,6/27/2026 8:43:47 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Thanks.,
VOICE_CAPTURE,-164452,6/27/2026 8:43:48 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Thanks.,
VOICE_CAPTURE,-164034,6/27/2026 8:43:48 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Thanks.,
VOICE_CAPTURE,-163464,6/27/2026 8:43:49 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"Thanks. No, I think it's fine.",
VOICE_CAPTURE,-163005,6/27/2026 8:43:49 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"Thanks. No, I think it's fine.",
VOICE_CAPTURE,-163005,6/27/2026 8:43:49 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,"Thanks. No, I think it's fine.",
VOICE_CAPTURE,-161007,6/27/2026 8:43:51 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Thank you.,
VOICE_CAPTURE,-159016,6/27/2026 8:43:53 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Thank you.,
VOICE_CAPTURE,-158487,6/27/2026 8:43:54 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Thank you.,
VOICE_CAPTURE,-158487,6/27/2026 8:43:54 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Thank you.,
VOICE_CAPTURE,-148523,6/27/2026 8:44:04 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Thank you.,
VOICE_CAPTURE,-146528,6/27/2026 8:44:06 AM,04c591e5-d855-4bdd-adf8-66fa582deef1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Oh!,
