EventName,ElapsedTime,Timestamp,SessionID,Version,AudioClip,AudioDuration,ButtonClickMessage,CurrentDurationEngaged,DragStartPosition,DragStopPosition,EvacPatientIds,EvacRound,InjuryBodyRegion,InjuryName,InjuryPosition,InjuryRequiredProcedure,InjuryRequiredTreatmentCount,InjuryRequiredTreatmentsApplied,InjurySeverity,InjuryTreatedWithCorrectTreatment,InjuryTreatmentComplete,NarrativeDescription,NarrativeIndex,PatientBreathing,PatientHealthLevel,PatientHealthTimeRemaining,PatientHearing,PatientID,PatientMood,PatientPose,PatientPosition,PatientPulse,PatientRotation,PatientSpO2,PatientTriageLevel,PatientTriageSort,PlayerDirection,PlayerDistanceFromPatient,PlayerLeftHandPosition,PlayerPosition,PlayerRightHandPosition,QuestionAnswers,QuestionId,QuestionPrompt,QuestionType,TagType,TeleportPosition,ToolAttachMessage,ToolAttachParent,ToolCount,ToolMessageSender,ToolType,TotalDurationEngaged,TriageSortCommand,VoiceCaptureCommandDescription,VoiceCaptureMessage,WeaponsDisarmed,WeaponsHeld,
VOICE_CAPTURE,-15990,6/17/2026 5:49:41 PM,1c8313c8-aea9-4a07-b67f-acace60b1982,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Okay.,
VOICE_CAPTURE,-15476,6/17/2026 5:49:42 PM,1c8313c8-aea9-4a07-b67f-acace60b1982,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Okay. Okay.,
VOICE_CAPTURE,-14942,6/17/2026 5:49:42 PM,1c8313c8-aea9-4a07-b67f-acace60b1982,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Okay. Okay.,
VOICE_CAPTURE,-14941,6/17/2026 5:49:42 PM,1c8313c8-aea9-4a07-b67f-acace60b1982,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,Okay. Okay.,
SESSION_START,5,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,
PATIENT_RECORD,5,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,fast,100,Infinity,normal,US Military 1,agony,supine,"(5.9, 0.0, 2.1)",fast,"(0.0, -1.0, 0.0, 0.1)",normal,IMMEDIATE,still,
INJURY_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,leftLeg,L Shin Amputation,"(6.0, 0.4, 2.1)",tourniquet,1,0,high,False,False,,,,,,,US Military 1,
PATIENT_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,normal,100,Infinity,normal,Civilian 1,upset,fetal,"(4.7, 0.0, -3.6)",normal,"(0.0, -0.4, 0.0, 0.9)",normal,DELAYED,still,
INJURY_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,leftLeg,L Thigh Laceration,"(4.5, 0.6, -3.7)",israeliWrap,1,0,medium,False,False,,,,,,,Civilian 1,
PATIENT_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,fast,100,Infinity,normal,Attacker 1,agony,prone,"(4.5, 0.0, 4.9)",fast,"(0.0, 1.0, 0.0, -0.3)",normal,IMMEDIATE,still,
INJURY_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,abdomen,R Stomach Puncture,"(4.4, 1.1, 4.9)",woundpack,1,0,high,False,False,,,,,,,Attacker 1,
PATIENT_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,fast,100,Infinity,normal,US Military 2,calm,supine,"(0.4, 0.0, 4.0)",fast,"(0.0, -0.9, 0.0, 0.4)",normal,MINIMAL,still,
INJURY_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,leftHand,L Wrist Broken,"(0.6, 1.3, 3.7)",splint,1,0,low,False,False,,,,,,,US Military 2,
PATIENT_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,fast,100,Infinity,normal,Civilian 2,agony,fetal,"(2.9, 0.0, 1.9)",fast,"(0.0, -0.9, 0.0, 0.4)",normal,IMMEDIATE,still,
INJURY_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,abdomen,R Stomach Puncture,"(2.7, 1.0, 2.0)",woundpack,1,0,high,False,False,,,,,,,Civilian 2,
PATIENT_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,restricted,100,Infinity,none,US Military 3,unresponsive,supine,"(-0.8, 0.0, -5.5)",faint,"(0.0, 0.4, 0.0, 0.9)",low,EXPECTANT,still,
INJURY_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,chest,L Chest Collapse,"(-0.9, 1.3, -5.4)",decompressionNeedle,1,0,high,False,False,,,,,,,US Military 3,
INJURY_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,chest,R Chest Puncture,"(-0.7, 1.3, -5.5)",chestSeal,1,0,high,False,False,,,,,,,US Military 3,
PATIENT_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,fast,100,Infinity,normal,US Military 4,agony,supine,"(-0.9, 0.0, 0.3)",fast,"(0.0, 0.0, 0.0, 1.0)",normal,IMMEDIATE,still,
INJURY_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,abdomen,R Stomach Puncture,"(-0.8, 1.1, 0.3)",woundpack,1,0,high,False,False,,,,,,,US Military 4,
PATIENT_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,normal,100,Infinity,normal,Attacker 2,agony,sittingGround,"(-3.1, 0.0, 5.2)",fast,"(0.0, -0.9, 0.0, 0.3)",normal,DELAYED,still,
INJURY_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,chest,L Shoulder Puncture,"(-3.0, 1.4, 5.1)",woundpack,1,0,medium,False,False,,,,,,,Attacker 2,
PATIENT_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,fast,100,Infinity,normal,Civilian 3,agony,recovery,"(-2.1, 0.0, -2.1)",fast,"(0.0, 0.8, 0.0, 0.6)",normal,IMMEDIATE,still,
INJURY_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,rightLeg,R Shin Amputation,"(-2.1, 0.4, -2.2)",tourniquet,1,0,high,False,False,,,,,,,Civilian 3,
PATIENT_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,fast,100,Infinity,normal,US Military 5,agony,supine,"(-5.5, 0.0, -3.8)",fast,"(0.0, 0.1, 0.0, 1.0)",normal,IMMEDIATE,still,
INJURY_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,leftLeg,L Shin Amputation,"(-5.6, 0.4, -3.8)",tourniquet,1,0,high,False,False,,,,,,,US Military 5,
PATIENT_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,fast,100,Infinity,normal,US Military 6,agony,supine,"(5.2, 0.0, -22.2)",fast,"(0.0, 0.4, 0.0, 0.9)",normal,DELAYED,still,
INJURY_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,chest,R Chest Puncture,"(5.3, 1.3, -22.2)",chestSeal,1,0,high,False,False,,,,,,,US Military 6,
PATIENT_RECORD,6,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,none,100,Infinity,none,US Military 7,dead,prone,"(9.4, 0.0, -22.5)",none,"(0.0, 1.0, 0.0, 0.1)",normal,EXPECTANT,still,
NARRATIVE_SECTION_START,41,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,Intro,0,
AUDIO_START,65,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,desert intro,22.77878,
PLAYER_POSITIONS,69,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,69,6/17/2026 5:49:57 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,576,6/17/2026 5:49:58 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,576,6/17/2026 5:49:58 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,1104,6/17/2026 5:49:58 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,1104,6/17/2026 5:49:58 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,1609,6/17/2026 5:49:59 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,1609,6/17/2026 5:49:59 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,2123,6/17/2026 5:49:59 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,2123,6/17/2026 5:49:59 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,2639,6/17/2026 5:50:00 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,2639,6/17/2026 5:50:00 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,3137,6/17/2026 5:50:00 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,3137,6/17/2026 5:50:00 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,3638,6/17/2026 5:50:01 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,3638,6/17/2026 5:50:01 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,4148,6/17/2026 5:50:01 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,4148,6/17/2026 5:50:01 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,4658,6/17/2026 5:50:02 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,4658,6/17/2026 5:50:02 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,5169,6/17/2026 5:50:02 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,5169,6/17/2026 5:50:02 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,5680,6/17/2026 5:50:03 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,5680,6/17/2026 5:50:03 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,6181,6/17/2026 5:50:03 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,6181,6/17/2026 5:50:03 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,6687,6/17/2026 5:50:04 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,6687,6/17/2026 5:50:04 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,7197,6/17/2026 5:50:04 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,7197,6/17/2026 5:50:04 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
PLAYER_POSITIONS,7706,6/17/2026 5:50:05 PM,6fa3619b-f80a-4958-a2a9-9a4ef3a8cadb,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(9.0, 0.3, 4.0)","(9.2, 0.9, 4.1)","(9.0, 0.3, 4.1)",
